cd_representante;nm_representante;cd_cliente;nm_cliente;nm_cidade;nr_pedido;dt_emissao;dt_entrega;vl_pedido;qt_produto;vl_unitario;vl_item;cd_produto;nm_produto;ps_unitario;familia_produto
1538;"SOWAL REPRESENTACOES LTDA.";268720;"CEMA CENTRAL MINEIRA ATACADISTA LTDA";"RIBEIRAO DAS NEVES";987651;2010-09-10;2010-10-04;NULL;8.00;56.49;451.92;89540;"COPO CP500T/ABNT 1000UC";6.300;COPO
1538;"SOWAL REPRESENTACOES LTDA.";268720;"CEMA CENTRAL MINEIRA ATACADISTA LTDA";"RIBEIRAO DAS NEVES";987651;2010-09-10;2010-10-04;NULL;31.00;32.00;992.00;89575;"COPO CP250T/ABNT 1000UC (TULIPA)";2.750;COPO
1538;"SOWAL REPRESENTACOES LTDA.";268720;"CEMA CENTRAL MINEIRA ATACADISTA LTDA";"RIBEIRAO DAS NEVES";987651;2010-09-10;2010-10-04;NULL;71.00;32.00;2272.00;94374;"COPO CP330TL003/1 1000UC - ABNT";3.630;COPO
1538;"SOWAL REPRESENTACOES LTDA.";283266;"REALEZA EMBALAGENS LTDA";IBIRITE;766653;2010-09-08;2010-10-04;NULL;20.00;45.80;916.00;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
1538;"SOWAL REPRESENTACOES LTDA.";283266;"REALEZA EMBALAGENS LTDA";IBIRITE;766653;2010-09-08;2010-10-04;NULL;50.00;56.70;2835.00;89540;"COPO CP500T/ABNT 1000UC";6.300;COPO
1538;"SOWAL REPRESENTACOES LTDA.";283266;"REALEZA EMBALAGENS LTDA";IBIRITE;766653;2010-09-08;2010-10-04;NULL;80.00;32.50;2600.00;94374;"COPO CP330TL003/1 1000UC - ABNT";3.630;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";163481;"INDUSTRIA DE SORVETES SARAMEL LTDA.";CURITIBA;909035;2010-09-06;2010-10-01;NULL;20.00;55.00;1100.00;65773;"TAMPA TP100T0003 TRANSP. C/ MANGA 1000UC";3.300;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";163481;"INDUSTRIA DE SORVETES SARAMEL LTDA.";CURITIBA;909035;2010-09-06;2010-10-01;NULL;20.00;121.71;2434.20;97594;"POTE PP500BI003/1 SARAMEL NAPOLITANO";7.500;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";168130;"REGINA CELIA FERNANDES ME";CURITIBA;909029;2010-09-03;2010-09-27;NULL;10.00;86.53;865.30;81361;"POTE PP500T0004/2 1000UC";6.500;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";168130;"REGINA CELIA FERNANDES ME";CURITIBA;909029;2010-09-03;2010-09-27;NULL;10.00;40.00;400.00;89214;"PRATO PR180/2 1000UC";4.000;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";168130;"REGINA CELIA FERNANDES ME";CURITIBA;909029;2010-09-03;2010-09-27;NULL;15.00;56.25;843.75;89559;"COPO CP550T/ABNT 900UC";6.240;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";168130;"REGINA CELIA FERNANDES ME";CURITIBA;909029;2010-09-03;2010-09-27;NULL;20.00;54.89;1097.80;89885;"COPO CB110ABNT 3000UC";5.700;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";168130;"REGINA CELIA FERNANDES ME";CURITIBA;909029;2010-09-03;2010-09-27;NULL;10.00;31.07;310.70;94374;"COPO CP330TL003/1 1000UC - ABNT";3.630;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";168130;"REGINA CELIA FERNANDES ME";CURITIBA;909029;2010-09-03;2010-09-27;NULL;5.00;56.18;280.90;97160;"COPO C80CRES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";174106;"INTEGRADA COOP. AGROINDUSTRIAL.";ASSAI;174106;2010-09-10;2010-09-20;NULL;3.00;32.28;96.84;8818;"POTE C100ES 2000UC";2.500;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";174106;"INTEGRADA COOP. AGROINDUSTRIAL.";ASSAI;174106;2010-09-10;2010-09-20;NULL;15.00;38.75;581.25;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";174106;"INTEGRADA COOP. AGROINDUSTRIAL.";ASSAI;174106;2010-09-10;2010-09-20;NULL;8.00;47.92;383.36;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";174106;"INTEGRADA COOP. AGROINDUSTRIAL.";ASSAI;174106;2010-09-10;2010-09-20;NULL;3.00;47.92;143.76;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;10.00;34.43;344.30;2194;"TAMPA TS55TE_01 1000UC";1.650;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;5.00;34.43;172.15;2399;"TAMPA TS55TEF_01 1000UC TRANSP. FURADA";1.650;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;5.00;35.95;179.75;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;10.00;49.45;494.50;77275;"POTE PT250P0001/1 1000UC";3.200;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;3.00;58.44;175.32;86800;"TAMPA TT79F/1 2000UC TRANSPARENTE FURADA";2.800;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;10.00;30.89;308.90;89575;"COPO CP250T/ABNT 1000UC (TULIPA)";2.750;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";178624;"MOYSA & FERNANDES LTDA.";"SAO JOSE DOS PINHAIS";908935;2010-09-03;2010-09-20;NULL;3.00;58.44;175.32;92916;"TAMPA TT79/1 2000UC TRANSP SEM FURO";2.800;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;10.00;35.81;358.10;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;5.00;59.32;296.60;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;20.00;37.11;742.20;89389;"COPO CP150TES/ABNT 2500UC LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;1.00;49.43;49.43;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;2.00;41.70;83.40;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;2.00;62.99;125.98;89540;"COPO CP500T/ABNT 1000UC";6.300;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;1.00;35.38;35.38;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200433;"CANDY DISTRIBUIDORA DE DOCES LTDA-EPP";CURITIBA;909027;2010-09-02;2010-10-04;NULL;1.00;58.97;58.97;97160;"COPO C80CRES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200565;"JORGE HENRIQUE CURY FORTES";CURITIBA;909026;2010-09-02;2010-09-05;NULL;10.00;49.43;494.30;71943;"POTE PP200T0000/1 1000UC 4 GR";4.000;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";200565;"JORGE HENRIQUE CURY FORTES";CURITIBA;909026;2010-09-02;2010-09-05;NULL;10.00;40.97;409.70;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;6.00;35.85;215.10;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;15.00;59.32;889.80;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;15.00;49.43;741.45;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;2.00;37.11;74.22;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;3.00;30.81;92.43;89184;"PRATO PF120/3 1000UC";2.400;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;5.00;41.74;208.70;89206;"PRATO PR150/3 1000UC";3.000;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;6.00;47.21;283.26;89230;"PRATO PR260/3 250UC";3.250;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";211117;"SOL DE MINAS - COMERCIO DE FRIOS LTDA - ";CURITIBA;909042;2010-09-09;2010-10-04;NULL;3.00;62.99;188.97;89532;"COPO CP500B/ABNT 1000UC";6.300;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;10.00;34.00;340.00;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;10.00;47.00;470.00;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;10.00;37.00;370.00;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;25.00;56.00;1400.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;4.00;47.00;188.00;89230;"PRATO PR260/3 250UC";3.250;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;10.00;35.00;350.00;89389;"COPO CP150TES/ABNT 2500UC LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;35.00;40.00;1400.00;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";221716;"M.L.BERNARDI & CIA.LTDA-ME";CURITIBA;908936;2010-09-03;2010-09-20;NULL;2.00;58.00;116.00;97160;"COPO C80CRES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909034;2010-09-06;2010-10-29;NULL;20.00;114.00;2280.00;20729;"COPO CP330BI003 2000UC PIZZA SET";8.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909034;2010-09-06;2010-10-29;NULL;20.00;114.00;2280.00;99990;"COPO CP PADRAO";3.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909040;2010-09-09;2010-09-20;NULL;10.00;55.49;554.90;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909040;2010-09-09;2010-09-20;NULL;10.00;41.70;417.00;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909040;2010-09-09;2010-09-20;NULL;10.00;55.49;554.90;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909040;2010-09-09;2010-09-20;NULL;10.00;30.81;308.10;89184;"PRATO PF120/3 1000UC";2.400;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";222810;"FERREIRA PIANO COMERCIO DE EMBALAGENS LT";CURITIBA;909041;2010-09-09;2010-11-01;NULL;20.00;105.00;2100.00;6300;"COPO CP330BI003 SFIHA GRILL F/AMARELO";8.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";233170;"ALEGRIA E FESTA COM.ARTIG.FESTA ENCARTEL";CASCAVEL;908931;2010-09-02;2010-11-08;NULL;20.00;105.00;2100.00;87351;"COPO CP200BI/ABNT/L 1 ANINHO AZUL BF";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";244430;"J A MATOZO COM. PROD. LIMP. LTDA";"SAO JOSE DOS PINHAIS";909030;2010-09-03;2010-09-20;NULL;100.00;39.12;3912.00;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";244430;"J A MATOZO COM. PROD. LIMP. LTDA";"SAO JOSE DOS PINHAIS";909030;2010-09-03;2010-09-20;NULL;100.00;39.12;3912.00;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";258113;"NESTOR LACHMAN E CIA LTDA.";"PATO BRANCO";909032;2010-09-06;2010-09-23;NULL;5.00;41.70;208.50;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";258113;"NESTOR LACHMAN E CIA LTDA.";"PATO BRANCO";909032;2010-09-06;2010-09-23;NULL;20.00;37.11;742.20;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";258113;"NESTOR LACHMAN E CIA LTDA.";"PATO BRANCO";909032;2010-09-06;2010-09-23;NULL;10.00;59.32;593.20;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";258113;"NESTOR LACHMAN E CIA LTDA.";"PATO BRANCO";909032;2010-09-06;2010-09-23;NULL;1.00;32.62;32.62;94374;"COPO CP330TL003/1 1000UC - ABNT";3.630;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;10.00;35.81;358.10;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;4.00;49.43;197.72;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;10.00;41.70;417.00;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;5.00;37.11;185.55;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;10.00;59.32;593.20;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;4.00;49.43;197.72;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;10.00;41.70;417.00;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;2.00;49.43;98.86;89494;"COPO CP400B/ABNT 1000UC";5.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;2.00;49.43;98.86;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;2.00;35.38;70.76;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";259160;"BATISTELLI E CIA LTDA.";CURITIBA;909025;2010-09-01;2010-10-04;NULL;2.00;58.97;117.94;97160;"COPO C80CRES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";261165;"COM.DE PLASTICOS E EMB. SAO LUIZ LTDA.";CURITIBA;909044;2010-09-09;2010-09-20;NULL;10.00;34.43;344.30;2194;"TAMPA TS55TE_01 1000UC";1.650;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";261165;"COM.DE PLASTICOS E EMB. SAO LUIZ LTDA.";CURITIBA;909044;2010-09-09;2010-09-20;NULL;10.00;49.45;494.50;77275;"POTE PT250P0001/1 1000UC";3.200;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";261165;"COM.DE PLASTICOS E EMB. SAO LUIZ LTDA.";CURITIBA;909044;2010-09-09;2010-09-20;NULL;4.00;59.32;237.28;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";261165;"COM.DE PLASTICOS E EMB. SAO LUIZ LTDA.";CURITIBA;909044;2010-09-09;2010-09-20;NULL;4.00;41.70;166.80;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";261165;"COM.DE PLASTICOS E EMB. SAO LUIZ LTDA.";CURITIBA;909044;2010-09-09;2010-09-20;NULL;2.00;58.97;117.94;97160;"COPO C80CRES/ABNT 2500UC";3.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;6.00;55.73;334.38;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;2.00;55.08;110.16;71730;"POTE PP160T0001/1 1000UC MANGA";4.000;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;4.00;37.74;150.96;71765;"TAMPA TP25T0001/1 1000UC MANGA";2.000;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;25.00;46.45;1161.25;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;2.00;51.33;102.66;77810;"TAMPA TB79/1 2000UC";2.800;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;10.00;39.18;391.80;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;2.00;69.17;138.34;81736;"POTE PP120T0000 2000UC";5.200;POTE
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;4.00;55.73;222.92;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;20.00;39.80;796.00;89192;"PRATO PF150/4 1000UC";3.500;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;10.00;34.82;348.20;89206;"PRATO PR150/3 1000UC";3.000;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;10.00;34.12;341.20;89222;"PRATO PR210/3 500UC";3.000;PRATO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;10.00;34.19;341.90;89389;"COPO CP150TES/ABNT 2500UC LINHA OURO";4.130;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;15.00;46.45;696.75;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;10.00;39.18;391.80;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;6.00;46.45;278.70;89494;"COPO CP400B/ABNT 1000UC";5.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;8.00;46.45;371.60;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;5.00;59.19;295.95;89532;"COPO CP500B/ABNT 1000UC";6.300;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;10.00;59.19;591.90;89540;"COPO CP500T/ABNT 1000UC";6.300;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;4.00;58.62;234.48;89559;"COPO CP550T/ABNT 900UC";6.240;COPO
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;4.00;37.74;150.96;91545;"TAMPA TP75BL001 1000UC";2.000;TAMPA
1627;"DIAMANTE REPRESENTACOES COMERCIAIS LTDA";268895;"D CLINICA COMERCIAL LTDA.";CURITIBA;909045;2010-09-09;2010-10-04;NULL;5.00;36.11;180.55;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
